Number + Unit<br>三 百 五 十 九。		- Structure of numbers<br>- Chinese handles numbers in a very consistent and logical way. Once you've mastered just a few tricky parts, you will know how to read out any number in Chinese.<br>- You just have to memorize these ten; nothing tricky there.<br>- Like in American English, Chinese phone numbers are given as a string of individual numbers, using the digits 0-9. The only trick is that the number 1 is often pronounced 'yāo' instead of 'yī' to avoid confusion with number 7, which is pronounced 'qī.'<br>- 十 + x<br>- Eleven, twelve and the teens are handled very logically. They're formed with 十 (shí) followed by a digit 一  (yī) to 九 (jiǔ). So eleven is 十一 (shíyī), twelve is 十二 (shí'èr), thirteen is 十三 (shísān), and so on up to nineteen, which is 十九 (shíjiǔ).<br>- All the tens are also formed very logically. Twenty is 二十 (èrshí), thirty is 三十 (sānshí), and so on. Units in the tens are simply added on the end. So twenty one is 二十一 (èrshí-yī), thirty four is 三十四 (sānshí-sì), and ninety-nine is 九十九 (jiǔshí-jiǔ). All very logical and consistent.<br>- x + 十<br>- x + 十 + y<br>- And one hundred is simply 一百 (yībǎi), as in English. So you now know how to count to one hundred in Chinese.<br>- Note: when there's a '0' in the middle of a number, you read it as 零 (líng), and don't put a unit (like 'ten' or 'hundred') after it. In the following examples, we'll show what happens when the 'tens' place is a zero in a three-digit number.<br>- x + 百 + 零 + y<br>- For numbers greater than 100, if the number ends in zero (110, 230, 370, 450, etc.), a number like 150 can be read as 一百五十 (yībǎi wǔshí), but is often read as 一百五 (yībǎi wǔ). In fact, reading it as 一百五 (yībǎi wǔ)alwaysmeans 150, never 105. As described above, 105 would be read as 一百零五 (yībǎi líng wǔ).<br>- For numbers greater than 100 that end in a number in the teens, it's normal to pronounce the ten as 'yīshí' rather than just 'shí' (see the examples below).<br>- Also, sometimes the number '200' is read as 二百 (èrbǎi), but often it is read as 两百 (liǎngbǎi). Both are OK. (This is an二 (èr) vs. 两 (liǎng) issuewhich you may or may not have encountered before.)<br>- x + 百 + y + 十 + z<br>- 千 (qiān) means 'thousand' in Chinese. Its rules of usage are similar to the rules for 'hundred.' Just note that no matter how many zeroes are in the middle of the number, you just say 零 (líng) once.<br>- Things get a little trickier once you get to 10,000. If you're ready for it, you can move on tobig numbers.	https://resources.allsetlearning.com/chinese/grammar/ASGCRH6P		{}
Number + 点(钟)<br>现在十一点。		- Structure of times (basic)<br>- Time in Chinese, just like in English, is expressed by stating the hour first, and then the minute (big to small).<br>- The time of day in Chinese is formed with anumber1 to 12 (一 (yī) to 十二 (shí'èr)) followed by 点 (diăn). This 点 (diăn) is equivalent too'clockin English. In China, people generally use a twelve-hour clock, preceded by 上午 (shàngwŭ) for 'a.m.' or 下午 (xiàwŭ) for 'p.m.' when necessary.<br>- (Date and/or time of day +) x 点<br>- Sometimes people use the longer 点钟 (diǎnzhōng) instead of just 点 (diǎn), but you're fine using the short form.<br>- If you want to include more specific information, start with the day or date, followed by the general time of day, with the exact clock time last. (This is the big-to-small pattern.) This is how Chinese gets around the need for 'a.m.' or 'p.m.': use 上午 (shàngwǔ) for times in the morning, and 下午 (xiàwǔ) for times in the afternoon.<br><ruby>九点<rt>jiǔ diǎn</rt></ruby><br>9 o'clock<br><ruby>上午 七点<rt>shàngwǔ qī diǎn</rt></ruby><br>7 o'clock a.m.<br><ruby>下午 四点<rt>xiàwǔ sì diǎn</rt></ruby><br>4 o'clock p.m.<br><hr><br>- Note thattwo o'clock is 两点(liǎng diǎn), not 二点 (èr diǎn). (For more information on when to use 两 (liǎng) vs. 二 (èr), see our article oncomparing 'er' and 'liang').<br>- 'Twelveo'clock,' however, is still 十二点 (shí'èr diǎn).<br>- Half hours are added after 点 (diăn) and are indicated with 半 (bàn).<br>- x 点 + 半<br><ruby>五点 半<rt>wǔ diǎn bàn</rt></ruby><br>5:30<br><ruby>下午 两点 半<rt>xiàwǔ liǎng diǎn bàn</rt></ruby><br>2:30 p.m.<br><ruby>星期天 上午 十点 半<rt>Xīngqītiān shàngwǔ shí diǎn bàn</rt></ruby><br> Sunday at 10:30 a.m.<br><hr><br>- As a beginner, that should be all you need. If you've mastered all of these structures and want to get a little more advanced, seestructure of times (advanced).<br>- Simple times with 点 (diăn) is on HSK1, but the usage above with 半 (bàn) is not. It is not tested until HSK3.	https://resources.allsetlearning.com/chinese/grammar/ASGN6BBU		{}
Pronoun + Noun<br>我 女朋友		- Expressing close possession without 'de'<br>- Expressing possessionin Chinese is accomplished with the particle的(de). But sometimes when certain (especially close) relationships are involved, it's more natural to drop the 的 (de).<br>- Pronoun + Noun<br>- Normallypossessionis expressed using theparticle的 (de). However, you can omit 的 (de) in these cases:<br>- In these cases 的 (de)should beomitted. It doesn't sound as natural if you leave it in.<br><ruby>我 家很 大。<rt>Wǒ jiā hěn dà.</rt></ruby><br>My house is very big.<br><ruby>你 哥哥很 高 。<rt> Nǐ gēge hěn gāo.</rt></ruby><br>Your big brother is very tall.<br><ruby>这 是我 女朋友。<rt>Zhè shì wǒ nǚpéngyou.</rt></ruby><br>This is my girlfriend.<br><hr><br>- If 的 (de) was used in the above examples, it would create an unnatural sense of distance between the two.	https://resources.allsetlearning.com/chinese/grammar/ASGCI0KG		{}
Noun 1 + 的 + Noun 2<br>我 的老师		- Expressing possession with 'de'<br>- In Chinese, possession is marked with the particle 的 (de), placed after the 'owner' noun or noun phrase. This particle works in a similar way to apostrophe-'s' in English, but is used much more broadly in Chinese. This article highlights one of its simplest and most common usages.<br>- Noun 1 + 的 + Noun 2<br>- This means 'Noun 1's Noun 2' (where Noun 2 belongs to Noun 1).<br>- The structure is super simple.  It will take a bit of time before you realize how truly universal this pattern is.  It doesn't matter whether the 'Noun 1' is a person, place, or thing, or even if it's a pronoun (like 'he,' 'she,' or 'it').  The structure stays consistent.<br><ruby>我的老师<rt>wǒ de lǎoshī</rt></ruby><br>my teacher<br><ruby>你的手机<rt>nǐ de  shǒujī </rt></ruby><br>your cell phone<br><ruby>我们的钱<rt>wǒmen de qián</rt></ruby><br>our money<br><hr>	https://resources.allsetlearning.com/chinese/grammar/ASGUHQD2		{}
⋯⋯呢 ?<br>我 很 好。你呢?		- Questions with 'ne'<br>- The particle 呢 (ne) can be used to ask reciprocal questions, also known as 'bounce back' questions. 呢 (ne) can also be used to form simple questions asking 'what about...?' or 'how about...?'<br>- Topic + 呢 ？<br>- And it's as simple as that. Say what you want to ask about, then stick 呢 (ne) on the end. A very common way to use this is to return a question after being asked it. The classic example is this exchange:<br>- More 呢 (ne) examples (each of these can be translated as a 'what about' question):<br><ruby>这 个 很 好 ， 那 个呢？<rt>Zhège hěn hǎo, nàge ne?</rt></ruby><br>This one is good. What about that one?<br><ruby>这 个 用 中文 怎么 说？那 个呢？<rt>Zhège yòng Zhōngwén zěnme shuō? Nàge ne?</rt></ruby><br>How do I say this in Chinese? And that?<br><ruby>我 在 家，你呢？<rt>Wǒ zài jiā. Nǐ ne?</rt></ruby><br>I'm at home. What about you?<br><hr><br>- You'll occasionally hear someone seemingly using 呢 (ne) out of the blue. When this happens, they're usually askingwheresomeone or something is, and they expect that you know what they're talking about and know where that person or thing is.<br>- [Missing Person / Thing] + 呢 ？<br>- This one is simple, so just a few examples are needed:<br><ruby>钱呢？<rt>Qián ne?</rt></ruby><br>Where's the money?<br><ruby>你 妈妈呢？<rt>Nǐ māma ne?</rt></ruby><br>Where's your mom?<br><ruby>我 的 手机呢？<rt>Wǒ de shǒujī ne?</rt></ruby><br>Where's my cell phone?<br><hr>	https://resources.allsetlearning.com/chinese/grammar/ASGMJHZO		{}
Command + 吧<br>我们 走吧。		- Suggestions with 'ba'<br>- The particle 吧 (ba) hasa number of different uses. Here we'll talk about the simplest way to use 吧 (ba): making suggestions.<br>- Command + 吧<br>- Note that in Chinese, whenever you have a command with the subject 'we,' you're basically just saying, 'let's(do something).'   吧 (ba) just makes the suggestion sound more tentative and more polite.	https://resources.allsetlearning.com/chinese/grammar/ASGMPZ6D		{}
在 + Place<br>老师在 上海。		- Expressing existence in a place with 'zai'<br>- The verb 在 (zài) expresses existence in a location, similar to how we say in English, 'to be at' or 'to be in.'<br>- The verb 在 (zài) is used to express existence in a place. English does not have a verb exclusively for this purpose, and instead uses 'to be' with apreposition. In Chinese, 在 (zài) can cover both of these roles.<br>- Subj. + 在 + Place<br>- Remember that you don't need another verb in this construction. It can be tempting to try use 是 (shì), as English uses 'to be,' but this is not correct. 在 (zài) is the only verb needed.	https://resources.allsetlearning.com/chinese/grammar/ASGLRWT8		{}
Place + 有 + Obj.<br>我们 学校有很 多 学生。		- Expressing existence with 'you'<br>- The verb 有 (yǒu), which means 'to have,' can also be used to express existence. This is similar to saying 'there is' or 'there are' in English.<br>- Literally, this structure expresses that a place 'has' a thing, which is to say, that thing is in the place.<br>- Place + 有 + Obj.<br><ruby>我 家有很 多 小 狗。<rt>Wǒ jiā yǒu hěn duō xiǎo gǒu.</rt></ruby><br>There are a lot of puppies in my home.<br><ruby>我们 学校有很 多 帅哥 。<rt>Wǒmen xuéxiào yǒu hěn duō shuàigē.</rt></ruby><br>There are a lot of cute guys in our school.<br><ruby>日本有很 多 中国人。<rt>Rìběn yǒu hěn duō Zhōngguó rén.</rt></ruby><br>There are many Chinese people in Japan.<br><hr>	https://resources.allsetlearning.com/chinese/grammar/ASG04ZCI		{}
Subj. + 有 + Obj.<br>我有钱。		- Expressing possession with 'you'<br>- 有 (yǒu)can be used in various ways, but the most basic meaning of thisverbyou need to know is 'to have.'<br>- Subj. + 有 + Obj.<br><ruby>我有钱。<rt>Wǒ yǒu qián.</rt></ruby><br>I have money.<br><ruby>你有房子 吗？<rt>Nǐ yǒu fángzi ma?</rt></ruby><br>Do you have a house?<br><ruby>她 没有车。<rt>Tā méi yǒu chē.</rt></ruby><br>She doesn't have a car.<br><hr><br>- The verb 有 (yǒu) is negated in a special way. Unlike most verbs, it is negated with 没 (méi) instead of 不 (bù). The negative form of 有 (yǒu) then, is 没有 (méiyǒu). For more on that topic, see our article onnegation of 'you' with 'mei.'	https://resources.allsetlearning.com/chinese/grammar/ASGOOCVO		{}
叫 + Name<br>你叫什么 名字 ？		- Using the verb 'jiao'<br>- The verb 叫 (jiào) is used to indicate what someone or something is called, or what someone or something's name is. Its usage can seem a little weird to beginners, so it gets its own grammar point.<br>- The verb 叫 (jiào) means both 'to call' and 'to be called.' It's an easy way to give names, using the following structure:<br>- Subj. + 叫 + [Name]<br>- This can be used to give your full name or just your first name.<br>- You can also ask people their names using 叫 (jiào):<br><ruby>你叫什么 名字 ？<rt>Nǐ jiào shénme míngzi?</rt></ruby><br>What's your name? <br><hr>	https://resources.allsetlearning.com/chinese/grammar/ASGUGWVZ		{}
去 + Place<br>我去学校。		- Using the verb 'qu'<br>- You can use 去 (qù) whenever you have somewhere to go. It's pretty easy to get a handle on this verb; the only trick is getting used to not needing a word for 'to' before the destination.<br>- The verb 去 (qù) means 'to go,' and is an easy way to talk about going to places.<br>- Subj. + 去 + [Place]<br>- Notice that you don't need a word to express 'to.'<br>- You can also use 去 (qù) forasking questions. (Note the use of question words and question particles.)<br>- When answering a yes-no question that uses 去 (qù) you don't need anything following it. However, it's important to note that you cannot just use 去 (qù) when there is no context.<br>- Instead of a place, 去 (qù) can also be followed by some sort of action. The structure then means 'go to do (something),' and 'go and do (something).'<br>- Subj. + 去 + Verb<br><ruby>我去工作 。<rt>Wǒ qù gōngzuò.</rt></ruby><br>I'm going to work.<br><ruby>他去上课 。<rt>Tā qù shàngkè.</rt></ruby><br>He's going to class.<br><ruby>你 想去旅行 吗？<rt>Nǐ xiǎng qù lǚxíng ma?</rt></ruby><br>Would you like to go travel?<br><hr>	https://resources.allsetlearning.com/chinese/grammar/ASGFYNCL		{}
姓 + Surname<br>你姓什么 ？		- Using the verb 'xing'<br>- The verb 姓 (xìng) literally means 'to be surnamed' or 'to have the surname.' It may seem awkward at first that there's a verb just for this, but you'll find that it's used quite often in Chinese.<br>- 姓 (xìng) is used most often to tell someone your own surname ('family name' or 'last name'), or to ask the surname of someone else.<br>- Subj. + 姓 + [Surname]<br><ruby>我姓王。<rt>Wǒ xìng Wáng.</rt></ruby><br>My family name is Wang.<br><ruby>你 老板姓李 吗？<rt> Nǐ lǎobǎn xìng Lǐ ma?</rt></ruby><br>Is your boss's last name Li?<br><ruby>那 个 帅哥姓张。<rt>Nàge shuàigē xìng Zhāng.</rt></ruby><br>That handsome guy's last name is Zhang.<br><hr><br>- You can also use 姓 (xìng) to ask people their surnames. You could do this quite directly by saying:<br><ruby>你 姓 什么?<rt>Nǐ xìng shénme?</rt></ruby><br>What is your last name?<br><hr><br>- However, the formal way to ask has a set form:<br><ruby>您 贵 姓 ？<rt>Nín guì xìng?</rt></ruby><br>What is your honorable surname?<br><hr><br>- Literally this means 'What is your honorable surname?' Use this form to be polite when asking people their surnames.	https://resources.allsetlearning.com/chinese/grammar/ASGPS9NY		{}
